id,company_name
189916,Cherry Hill Mortgage Investment Corporation
240162,Curiositystream Inc.
243753,Pintec Technology Holdings Ltd
206882,"Celsius Holdings, Inc"
189925,"Wynn Resorts, Limited"
206096,Koss Corporation
206098,"Newmark Group, Inc"
189937,Yandex N.V
205867,"GEE Group, Inc"
193597,BOC Aviation Limited
243776,Abcam PLC
204276,"NV5 Global, Inc"
207354,"Lawson Products, Inc"
207355,Sierra Bancorp
190978,"Applied Materials, Inc"
191193,Synovus Financial Corp
191229,Pandora A/S
191232,"General Mills, Inc"
204351,InVivo Therapeutics Holdings Corp
189970,Kemper Corporation
240210,Greenwich Lifesciences Inc
189986,The Liberty Braves Group
206253,Keurig Dr Pepper Inc
191269,Sea Limited
191270,Middlefield Banc Corp
206921,"Newpark Resources, Inc"
194128,Vedanta Limited
190010,Boise Cascade Company
206932,"Catalyst Biosciences, Inc"
190012,Marathon Petroleum Corporation
190017,"Financial Institutions, Inc"
189948,Infineon Technologies AG
240234,Tronox Holdings PLC
190023,"Chico's FAS, Inc"
190035,Universal Electronics Inc
204679,Majesco
240243,Vallon Pharmaceuticals Inc
240248,Imara Inc
243839,Hirequest Inc
240256,Swiftmerge Acquisition Corp Unit
243840,Stevanato Group SpA
243846,Planet Labs PBC
191298,"Citrix Systems, Inc"
190391,Carnival Corporation & Plc
207018,Nortech Systems Incorporated
191300,"Repsol, S.A"
243855,Games & Esports Experience Acquisition Corp
190058,Urstadt Biddle Properties Inc
204882,Daily Journal Corporation
194180,Woori Financial Group Inc
240267,Purple Biotech
243859,Ermenegildo Zegna NV
190846,Phillips 66
194238,"Wellesley Bancorp, Inc"
206908,"Capital City Bank Group, Inc"
190070,The Clorox Company
190842,Arlington Asset Investment Corp
207072,RH
190078,"Clovis Oncology, Inc"
243874,Center Coast Brookfield MLP & NRG Inf Fd
191321,Graphic Packaging Holding Company
205050,"Evans Bancorp, Inc"
207372,North American Construction Group Ltd
243887,Seven Hills Realty Trust
190095,Ashland Global Holdings Inc
207102,Horizon Global Corporation
190102,Textron Inc
191353,"Arbor Realty Trust, Inc"
243896,Pivotal Investment Corp III
207124,Canopy Growth Corporation
190848,Sasol Limited
194860,"Selecta Biosciences, Inc"
194322,TrustCo Bank Corp NY
240301,BIOND.PHAR.ADS/400 IL-01
243909,Eneti Inc
240435,Microvast Holdings Inc
243913,MSD Acquisition Corp
190128,"Dolby Laboratories, Inc"
243924,Energy Transfer Equity LP
191405,Plug Power Inc
207639,IEC Electronics Corp
243929,Kubient Inc
243930,Pineapple Holdings Inc
190849,Cooper-Standard Holdings Inc
243934,Aura Biosciences Inc
191421,"LG Display Co., Ltd"
240327,Li Auto Inc
240328,Taysha Gene Therapies Inc
205805,F.N.B. Corporation
240332,Corenergy Infras
243939,Regencell Bioscience Holdings Ltd
191455,MGM Resorts International
243943,Lexinfintech Holdings Ltd
190154,"Premier, Inc"
240343,Leafly Holdings Inc
190162,"Mobile Mini, Inc"
194793,ZTO Express (Cayman) Inc
243951,VMG Consumer Acquisition Corp
240350,Crown PropTech Acquisitions
190181,"Auburn National Bancorporation, Inc"
243952,Evo Acquisition Corp
190189,Veeva Systems Inc
210887,Evonik Industries AG
203892,"PerkinElmer, Inc"
190203,Franco-Nevada Corporation
206165,ArcBest Corporation
243961,Larimar Therapeutics Inc
191502,"CommScope Holding Company, Inc"
206155,Key Tronic Corporation
206158,"Barnwell Industries, Inc"
204414,"Hertz Global Holdings, Inc"
240382,Core Scientific Inc
243981,Corazon Capital V838 Monoceros Corp
194895,"Superior Group of Companies, Inc"
206343,Invitation Homes Inc
191523,Teledyne Technologies Incorporated
207247,BlueLinx Holdings Inc
194901,Simmons First National Corporation
204834,Essent Group Ltd
194957,"SmartFinancial, Inc"
207292,"Digital Turbine, Inc"
207297,"AppFolio, Inc"
240391,DHC Acquisition Corp
190273,Fox Factory Holding Corp
240393,Wejo Group Ltd
243994,Anebulo Pharmaceuticals Inc
190289,Formula Systems (1985) Ltd
190294,Humana Inc
190295,Public Service Enterprise Group Incorporated
191542,Alliant Energy Corporation
191547,"Coca-Cola Consolidated, Inc"
190325,New Residential Investment Corp
190338,"Noble Energy, Inc"
195224,"Interface, Inc"
206030,Bar Harbor Bankshares
206147,Koppers Holdings Inc
244016,Oscar Health Inc
244018,Aclarion Inc
191565,Range Resources Corporation
206594,Brightcove Inc
240728,Petróleo Brasileiro S.A. - Petrobras
195288,"TPI Composites, Inc"
206547,"Alphatec Holdings, Inc"
244033,Compute Health Acquisition Corp
204366,"MedX Holdings, Inc"
244035,Digital Transformation Opportunities Corp
204894,EP Energy Corporation
242617,Atlas Technical Consultants Inc
242621,US Gold Corp
242627,JACOBS SOLUTIONS INC. DL1
242138,Bio-Rad Laboratories Inc
244089,Fossil Group Inc
191586,"Telefonica, S.A"
244093,Doubledown Interactive Co Ltd
244095,Tailwind Acquisition Corp
244064,Industrial Tech Acquisitions II Inc Unit
244101,Blue Star Foods Corp
244096,BBQ Holdings Inc
244100,Thunder Bridge Capital Partners III Inc
244068,G Squared Ascend II Inc
190167,Polaris Inc
195489,"Synacor, Inc"
244073,Aceragen Inc.
244076,Presidio Property Trust
194872,"SPAR Group, Inc"
244105,Iteos Therapeutics Inc
244106,Oxus Acquisition Corp
244107,SONNET BIOTH.H.I.DL-0001
190149,Hormel Foods Corporation
244110,Anghami De Inc
244111,Silver Spike Acquisition Corp II
244112,COLOR STAR TECH. DL-001
244120,Chemomab Therapeutics Ltd DRC
190415,Kingfisher plc
244084,Appharvest Inc
244087,Purple Innovation Inc
244118,Enviva Partners LP
189992,"Waste Management, Inc"
191220,Hanesbrands Inc
244088,MIND MEDICINE (MINDMED)
244125,EROS MEDIA WORLD LS -30
207046,Amcor plc
244126,aTyr Pharma Inc
244127,ArcelorMittal SA ADR
194673,Solitario Zinc Corp
195352,"Tofutti Brands, Inc"
216139,Nutriband Inc
231094,Tremor Video Inc
194121,Vonage Holdings Corp
244134,CareCloud Inc.
244137,Ares Management LP
197004,Delivery Hero SE
241539,Haverty Furniture Companies Inc
243122,ASTROTECH CORP.
244144,Markforged Holding Corp
244139,Offerpad Solutions Inc
244141,Bellicum Pharmaceuticals Inc
244143,Century Therapeutics Inc
244147,Neuronetics Inc
195290,Trinity Place Holdings Inc
243133,Nanobiotix
243124,Gelesis Holdings Inc
243123,Ihuman Inc
243128,Northern Genesis Acquisition III Corp
244152,Neurosense Therapeutics Ltd
243135,Silver Spike Investment Corp
243137,Kismet Acquisition Three Corp
243138,Perception Capital Corp II Unit
243139,Banco Bilbao Viscaya Argentaria SA ADR
244150,McLaren Technology Acquisition Corp
244153,Northview Acquisition Corp
194173,"Cactus, Inc"
243140,Broad Capital Acquisition Corp
200972,Mazda Motor Corporation
200996,Shimano Inc
243141,Expensify Inc
201970,Dentsu Group Inc
244157,Logistics Innovation Technologies Corp
243152,Definitive Healthcare Corp
244160,Galapagos NV ADR
194227,Vuzix Corporation
243165,Sarepta Therapeutics Inc
203739,Cohen & Company Inc
243177,Inozyme Pharma Inc
194339,The Toro Company
194350,"U.S. Concrete, Inc"
243179,Aveanna Healthcare Holdings Inc
244174,Phoenix Biotech Acquisition Corp
243181,Senti Biosciences Inc
244169,Antelope Enterprise Holdings Ltd
244170,BRC Inc.
244175,Bellring Brands LLC
244179,Core & Main Inc
244181,Blueriver Acquisition Corp
244183,Heron Therapeuti
208515,China Longyuan Power Group Corporation Limited
244182,Meridianlink Inc
208748,Volkswagen AG
244188,EMX Royalty Corp
243196,Premier Financial Corp
244190,Agile Growth Corp
244185,Luckin Coffee
244191,Capitalworks Emerging Markets Acquisition Corp
244193,Clover Health Investments Corp
243205,Calliditas Therapeutics
244195,Jaws Mustang Acquisition Corp
203848,Haemonetics Corporation
243212,InFintT Acquisition Corp
244202,PALATIN TECHS DL-01
244203,Troika Media Group Inc
194368,UroGen Pharma Ltd
244210,LiCycle Holdings Corp
243222,Arconic Corp
244213,Open Lending Corp
189888,Vista Outdoor Inc
243228,Rand Capital Corp
243229,Vector Acquisition II Corp
243234,Lineage Cell Therapeutics Inc
243241,LAVA Therapeutics NV
194887,"Sangamo Therapeutics, Inc"
244218,Galera Therapeutics Inc
194921,Security National Financial Corporation
244220,Natura & Co Holding SA
244221,Greencity Acquisition Corp
194953,Sleep Number Corporation
244225,InfuSystems Holdings Inc
244228,Duolingo Inc
203932,"Myers Industries, Inc"
243254,Vigil Neuroscience Inc
244229,Sciplay Corp
243262,LF Capital Acquisition II Corp
243265,23Andme Holding Co
244232,Graphite Bio Inc
243268,Repro Med Systems Inc
244236,Digital Media Solutions Inc
190040,The Progressive Corporation
190119,Hewlett Packard Enterprise Company
191238,Adecoagro S.A
215288,Essity AB (publ)
190064,HSBC Holdings plc
194995,SEACOR Marine Holdings Inc
244238,Xtant Medical Holdings Inc
243271,Vivint Smart Home
243276,TLGY Acquisition Corp
244240,FRONTLINE PLC DL 1
244242,AquaBounty Technologies Inc
243288,CONX Corp
243290,Schrodinger Inc
244245,Shyft Group Inc
243295,THORNE HEALTHT. DL-0001
195134,"comScore, Inc"
243302,Arctos Northstar Acquisition Corp
243303,CEA Industries Inc
244247,Olema Pharmaceuticals Inc
243307,Marinus Pharmaceuticals Inc
243310,Claros Mortgage Trust Inc
244250,Rocket Lab USA Inc.
243315,Ecoark Holdings Inc
243321,Bakkt Holdings Inc
244255,Momentive Global Inc
243325,Oak Street Health Inc
243326,Globalink Investment Inc
244258,Lucid Group Inc
244259,Frequency Therapeutics Inc
243329,Torrid Holdings Inc
243331,Snap One Holdings Corp
243334,Verve Therapeutics Inc
244269,Indus Realty Trust Inc
244272,Future Fintech Group Inc
244273,California Resources Corp
244277,Epiphany Technology Acquisition Corp
220665,Embracer Group AB (publ)
243337,Paramount Global Class A
243338,Taronis Technologies Inc
244275,Airbnb Inc
204283,"Collectors Universe, Inc"
243342,Lmp Automotive Holdings Inc
243344,Revolve Group LLC
204293,"HealthEquity, Inc"
244278,First Advantage Corp
244280,Marathon Digital Holdings Inc
243357,Tivic Health Systems Inc
194348,United Development Funding IV
243358,Eastside Distilling Inc
244283,Arrowroot Acquisition Corp
238717,LPP S.A.
243360,Recursion Pharmaceuticals Inc
244285,Newcourt Acquisition Corp Unit
243361,Plus Therapeutics Inc
243362,Runway Growth Finance Corp
243366,Laird Superfood Inc
243367,Turtle Beach Corp
244290,Alpha Metallurgical Resources Inc
240033,Credo Technology Group Holding Ltd
243368,IAC Inc.
244291,RVL Pharmaceuticals PLC
244292,Longboard Pharmaceuticals Inc
244294,Enservco Co
190996,Wharf (Holdings) Limited
240034,Privia Health Group Inc
244296,Shattuck Labs Inc
243383,Barfresh Food Group Inc
240039,Future Health Esg Corp Unit
240042,Bright Health Group Inc
244300,Futuretech II Acquisition Corp
243379,Rio Tinto ADR
243381,Moringa Acquisition Corp
240047,Natuzzi SpA
243389,HG Holdings Inc
243390,Widepoint C
240053,Akso Health Group DRC
243397,Ellington Financial LLC
243399,Oportun Financial Corp
244302,View Inc
240055,Winc Inc
243404,Prospector Capital Corp
244305,Goosehead Insurance Inc
243405,Sun Country Airlines Holdings Inc
243409,Genco Shipping & Trading Ltd
244308,AgeX Therapeutics Inc
204391,Huntsman Corporation
240094,Laredo Petroleum Holdings Inc
240095,Neximmune Inc
240114,Independence Holdings Corp
244318,Netstreit Corp
244320,Digital Ally Inc
240116,Avalon Acquisition Inc
243428,SDCL EDGE Acquisition Corporation
195424,Sapiens International Corporation N.V
243431,Battery Future Acquisition Corp
244323,Coupang LLC
209099,Suntory Beverage & Food Limited
243436,Loandepot Inc
190575,Pearson plc
205047,"Deciphera Pharmaceuticals, Inc"
218030,Atlantia SpA
243438,Palantir Technologies Inc
205088,Daxor Corporation
244328,Aerovate Therapeutics Inc
244329,Yulong Eco-Materials Ltd
244333,Bullpen Parlay Acquisition Co
244330,ARYA Sciences Acquisition IV Corp
244334,Altimar Acquisition Corp III
244345,Finserv Acquisition Corp II
243451,KALERA PLC DL-0001
243452,Neoleukin Therapeutics
243453,BABYLON HLDGS LS-00004226
244348,Peabody Energy Corp
243454,Catalyst Bancorp Inc
243455,Waterdrop Inc ADR
244349,NOV Inc.
190793,Ford Motor Company
240147,Affirm Holdings Inc
240152,Rewalk Robotics Ltd
204601,Planet Green Holdings Corp
243465,Valor Latitude Acquisition Corp
244352,Eastern Bankshares Inc
244355,Bluegreen Vacations Holding Corp
206414,ION Geophysical Corporation
206505,"AutoWeb, Inc"
240159,Virgin Group Acquisition Corp II
243468,Zoom Video Communications Inc
190981,"Rush Enterprises, Inc"
243471,Orchid Island Capital Inc.
244364,Xpel Inc
244367,AMTD IDEA Group
243479,Akoya Biosciences Inc
244374,Genmab AS
194363,"USA Truck, Inc"
195968,Elisa Oyj
240181,Canoo Inc
204837,Escalon Medical Corp
213648,Tel-Instrument Electronics Corp
243488,Gigcapital5 Inc
244102,Parsons Corp
244115,Partners Bancorp
243492,Constellium Nv
244131,Affinity Bancshares Inc
244124,Genius Sports Ltd
244136,Simulations Plus Inc
244145,Sono Group NV
243498,Dentsply Sirona Inc
244158,Envista Holdings Corp
244162,Travel + Leisure Co
244164,ANPAC BIO-MED SP.ADS/20 A
243502,Sana Biotechnology Inc
244167,NSTS Bancorp Inc
244168,Capstone Green Energy Corp
243503,Erasca Inc
214239,Jiumaojiu International Holdings Limited
243518,Blade Air Mobility Inc
244200,MicroCloud Hologram Inc.
243522,GSR II Meteora Acquisition Corp
244205,Sweetgreen Inc
243523,Dice Molecules Holdings LLC
244215,Hello Group Inc
220962,Ping An Healthcare and Technology Company Limited
242710,Skillz Platform Inc
242726,Kaleido Biosciences Inc
243525,VERSUS SYS INC.
243528,Yalla Group Ltd
244237,Carlyle Group Inc
244241,CFSB Bancorp Inc
190065,PLDT Inc
240227,Onion Global Ltd ADR
244257,IBEX Ltd
240233,Sigma Labs Inc
242787,Xos Inc
242792,17 Education Technology Group Inc
243545,Fifth Wall Acquisition Corp III
243546,WinVest Acquisition Corp Unit
244281,Orange SA ADR
243547,Duos Technologies Group Inc
244288,Cyngn Inc
244299,Hagerty Inc
240249,Avanos Medical Inc
243550,Bridgewater Bancshares Inc
244301,10X Capital Venture Acquisition II Corp Unit
210761,Deutsche Post AG
243551,Khosla Ventures Acquisition Co III
243552,Northwest Natural Gas Co
243556,World Quantum Growth Acquisition Corp
243559,First Reserve Sustainable Growth Corp
244307,Dun & Bradstreet Holdings Inc.
243560,Eton Pharmaceuticals Inc
243561,ABG Acquisition I Corp
194176,"Vertex Energy, Inc"
240268,CareMax Inc
240269,Semper Paratus Acquisition Corp
243563,Ardagh Metal Packaging SA
244322,Affimed NV
244346,Corsair Gaming Inc
244342,MeiraGTx Holdings PLC
240270,IsoPlexis Corp
243571,Wrap Technologies Inc
194875,Stora Enso Oyj
243574,Decibel Therapeutics Inc
243575,Bio Path Holdings Inc
244351,Blackstone Group Inc
194503,Aviva plc
243581,Brightspire Capital Inc
244354,Relay Therapeutics Inc
240283,Piedmont Lithium Ltd ADR
189761,KNOT Offshore Partners LP
210797,Partners Group Holding AG
243583,Bluejay Diagnostics Inc
243585,Xilio Development Inc
243586,Rigetti Computing Inc
242798,Apyx Medical Inc
242803,Tricida Inc
243594,Constellation Energy Corp
240294,Virios Therapeutics Llc
243599,Erin Energy Corp
242812,Fintech Ecosystem Development Corp
243597,Electrocore LLC
243600,AIB Acquisition Corp
189770,Companhia Energetica de Minas Gerais
243608,Clover Leaf Capital Corp
243610,UWM Holdings Corp
240310,Dole PLC
201768,POLA Orbis Holdings Inc
240312,Edgewise Therapeutics Inc
189780,Drive Shack Inc
243623,WCF Bancorp Inc
243625,Cumulus Media Inc Class A
189790,China Mobile Limited
240326,Immunic Inc
243627,Consensus Cloud Solutions Inc
189793,Flex Ltd
243628,Where Food Comes From Inc
243629,American Virtual Cloud Technologies Inc
189808,"Boingo Wireless, Inc"
204716,Mowi ASA
240351,PropertyGuru Group Ltd
240348,Alpine Income Property Trust Inc
243631,Maquia Capital Acquisition Corp
243632,InterContinental Hotels Group PLC ADR
240357,FirstCash Inc
189822,Occidental Petroleum Corporation
189834,PBF Logistics LP
207373,"Biostar Pharmaceuticals, Inc"
207382,"Alexander & Baldwin, Inc"
189836,Fly Leasing Limited
240371,X4 Pharmaceuticals Inc
243650,FingerMotion Inc
243652,Acorda Therapeutics Inc
243657,Tilray Inc
243673,Aixtron SE ADR
243675,Eagle Bancorp Montana Inc
243680,CCC Intelligent Solutions Holdings Inc. Common Stock
189845,"Vera Bradley, Inc"
243683,Hertz Global Holdings Inc
206169,Evoqua Water Technologies Corp
243688,Hycroft Mining Holding Corporation
243692,First Financial Northwest Inc
243694,Vislink Technologies Inc
243708,Athena Consumer Acquisition Corp
243716,Praxis Precision Medicines Inc
206187,"Craft Brew Alliance, Inc"
206191,"NN, Inc"
206195,"Bluerock Residential Growth REIT, Inc"
243728,Blue Ocean Acquisition Corp
189857,Vornado Realty Trust
189856,Core Laboratories N.V
243729,Rubius Therapeutics Inc
243732,Tiziana Life Sciences Ltd
189874,FMC Corporation
243735,Amylyx Pharmaceuticals Inc
189877,Freddie Mac
205197,"e.l.f. Beauty, Inc"
243736,Trinseo SA
189890,"Paycom Software, Inc"
243750,Alpine 4 Holdings Inc
189894,"Molina Healthcare, Inc"
189899,"Monolithic Power Systems, Inc"
189900,"Kulicke and Soffa Industries, Inc"
189905,"Ormat Technologies, Inc"
205315,Old Point Financial Corporation
